129#23718元/平米#解放新村#奉贤 南桥 外环外##房屋户型2室1厅1厨1卫#建筑面积54.39㎡#房屋朝向南#装修情况精装#配备电梯无#2020-04-12
175#19410元/平米#育秀三区#奉贤 南桥 外环外##房屋户型2室2厅1厨1卫#建筑面积90.16㎡#房屋朝向南#装修情况精装#配备电梯无#2020-04-12
368#52000元/平米#高兴花园#闵行 春申 外环外##房屋户型2室1厅1厨1卫#建筑面积70.77㎡#房屋朝向南#装修情况其他#配备电梯无#2020-04-12
265#47878元/平米#文宝苑#宝山 顾村 外环外#近7号线顾村公园站#房屋户型2室1厅1厨1卫#建筑面积55.35㎡#房屋朝向南#装修情况精装#配备电梯有#2020-04-12
265#65015元/平米#日晖二村#徐汇 斜土路 内环内#近4号线大木桥路站#房屋户型2室1厅1厨1卫#建筑面积40.76㎡#房屋朝向南#装修情况简装#配备电梯无#2020-04-12
188#20667元/平米#江海花园#奉贤 南桥 外环外##房屋户型3室1厅0厨1卫#建筑面积90.97㎡#房屋朝向南#装修情况精装#配备电梯无#2020-04-12
254#59991元/平米#花苑村丁香园#徐汇 康健 内环至中环#近1号线锦江乐园站#房屋户型1室1厅1厨1卫#建筑面积42.34㎡#房屋朝向南#装修情况精装#配备电梯无#2020-04-12
265#38647元/平米#桃浦五村山茶苑#普陀 桃浦 外环外#近11号线(嘉定北-迪士尼)桃浦新村站#房屋户型2室1厅1厨1卫#建筑面积68.57㎡#房屋朝向南#装修情况精装#配备电梯无#2020-04-12
235#33862元/平米#上海派#嘉定 安亭 外环外#近11号线(花桥-迪士尼)昌吉东路站#房屋户型2室2厅1厨1卫#建筑面积69.4㎡#房屋朝向南#装修情况简装#配备电梯暂无数据#2020-04-13
213#22833元/平米#育秀九区#奉贤 南桥 外环外##房屋户型3室1厅1厨1卫#建筑面积93.29㎡#房屋朝向南#装修情况简装#配备电梯无#2020-04-13
194#66077元/平米#虹桥小区#长宁 虹桥 内环至中环#近10号线(新江湾城-虹桥火车站)宋园路站#房屋户型1室0厅1厨1卫#建筑面积29.36㎡#房屋朝向南#装修情况简装#配备电梯无#2020-04-13
199#47722元/平米#开鲁二村#杨浦 中原 中环至外环#近8号线市光路站#房屋户型1室1厅1厨1卫#建筑面积41.7㎡#房屋朝向南#装修情况精装#配备电梯无#2020-04-13
208#46763元/平米#吉浦路615弄#宝山 高境 中环至外环#近3号线殷高西路站#房屋户型1室1厅1厨1卫#建筑面积44.48㎡#房屋朝向南#装修情况精装#配备电梯无#2020-04-13
243#50816元/平米#市光三村#杨浦 中原 中环至外环#近8号线市光路站#房屋户型2室0厅1厨1卫#建筑面积47.82㎡#房屋朝向南#装修情况其他#配备电梯无#2020-04-13
340#51029元/平米#莲花新村#闵行 春申 外环外##房屋户型2室1厅1厨1卫#建筑面积66.63㎡#房屋朝向南#装修情况简装#配备电梯无#2020-04-13
230#57172元/平米#曹杨四村(桐柏园)#普陀 曹杨 内环至中环#近3号线金沙江路站#房屋户型2室0厅1厨1卫#建筑面积40.23㎡#房屋朝向南#装修情况精装#配备电梯无#2020-04-14
430#135647元/平米#梅园新村(浦东)#浦东 梅园 内环内#近4号线浦东大道站#房屋户型1室0厅0厨1卫#建筑面积31.7㎡#房屋朝向南#装修情况精装#配备电梯无#2020-04-18
640#61836元/平米#明达公寓#徐汇 徐家汇 内环内#近4号线上海体育场站#房屋户型2室2厅1厨1卫#建筑面积103.5㎡#房屋朝向东北#装修情况简装#配备电梯有#2018-01-12
239#34603元/平米#鹤北新村#闵行 老闵行 外环外#近5号线东川路站#房屋户型2室1厅1厨1卫#建筑面积69.07㎡#房屋朝向南#装修情况简装#配备电梯无#2019-03-04
253#36768元/平米#淞南七村#宝山 淞南 中环至外环##房屋户型2室1厅1厨1卫#建筑面积68.81㎡#房屋朝向南#装修情况精装#配备电梯无#2019-04-21
360#40000元/平米#中星海上名豪苑(四期)#嘉定 江桥 外环外##房屋户型2室2厅1厨1卫#建筑面积90㎡#房屋朝向南#装修情况毛坯#配备电梯有#2019-05-03
337#45970元/平米#长岛公寓#浦东 金桥 中环至外环##房屋户型2室1厅1厨1卫#建筑面积73.31㎡#房屋朝向南#装修情况精装#配备电梯有#2019-06-05
399#32103元/平米#上海源花城#松江 九亭 外环外##房屋户型3室2厅1厨2卫#建筑面积124.29㎡#房屋朝向南 北#装修情况精装#配备电梯有#2019-07-02
525#62478元/平米#金沙嘉年华#普陀 长征 中环至外环#近13号线祁连山南路站#房屋户型2室1厅1厨1卫#建筑面积84.03㎡#房屋朝向南 北#装修情况精装#配备电梯无#2019-07-10
379#29023元/平米#宜浩佳园#浦东 临港新城 外环外##房屋户型3室2厅1厨2卫#建筑面积130.59㎡#房屋朝向南#装修情况精装#配备电梯有#2019-08-08
498#74251元/平米#创智坊(公寓)#杨浦 五角场 中环至外环#近10号线(新江湾城-虹桥火车站)江湾体育场站#房屋户型1室1厅1厨1卫#建筑面积67.07㎡#房屋朝向南#装修情况精装#配备电梯有#2019-08-14
310#38563元/平米#孙桥花苑#浦东 张江 中环至外环#近13号线张江路站#房屋户型2室1厅1厨1卫#建筑面积80.39㎡#房屋朝向南#装修情况简装#配备电梯无#2019-08-17
236#45315元/平米#长桥四村#徐汇 长桥 中环至外环##房屋户型2室1厅1厨1卫#建筑面积52.08㎡#房屋朝向东南#装修情况简装#配备电梯无#2019-05-05
790#56713元/平米#阳光花城#浦东 张江 内环至中环#近2号线广兰路站#房屋户型3室2厅1厨2卫#建筑面积139.3㎡#房屋朝向南#装修情况毛坯#配备电梯有#2019-03-31
725#86341元/平米#城申公寓#黄浦 五里桥 内环内#近9号线马当路站#房屋户型2室1厅1厨1卫#建筑面积83.97㎡#房屋朝向南#装修情况简装#配备电梯有#2019-05-28
256#46260元/平米#恒安小区#静安 彭浦 中环至外环##房屋户型2室1厅1厨1卫#建筑面积55.34㎡#房屋朝向东南#装修情况简装#配备电梯无#2019-05-30
555#58317元/平米#梧桐城邦(二期)#宝山 大华 中环至外环##房屋户型2室2厅1厨1卫#建筑面积95.17㎡#房屋朝向南#装修情况简装#配备电梯有#2019-07-10
255#27830元/平米#练祁佳城梧桐坊#嘉定 嘉定老城 外环外##房屋户型2室2厅1厨1卫#建筑面积91.63㎡#房屋朝向南#装修情况简装#配备电梯暂无数据#2019-07-14
320#40874元/平米#万科城#闵行 老闵行 外环外##房屋户型2室2厅1厨1卫#建筑面积78.29㎡#房屋朝向南#装修情况精装#配备电梯有#2019-08-15
560#66273元/平米#肇嘉浜路669弄#徐汇 徐家汇 内环内#近7号线肇嘉浜路站#房屋户型2室2厅1厨1卫#建筑面积84.5㎡#房屋朝向南 北#装修情况简装#配备电梯无#2019-08-23
313#51144元/平米#鹏海小区#浦东 北蔡 内环至中环#近13号线陈春路站#房屋户型2室1厅1厨1卫#建筑面积61.2㎡#房屋朝向南#装修情况毛坯#配备电梯无#2019-09-04
585#76661元/平米#河风丽景#长宁 天山 内环至中环#近2号线北新泾站#房屋户型1室2厅1厨1卫#建筑面积76.31㎡#房屋朝向南#装修情况精装#配备电梯有#2019-09-07
266#58449元/平米#港驳小区#浦东 塘桥 内环内#近4号线蓝村路站#房屋户型2室1厅1厨1卫#建筑面积45.51㎡#房屋朝向南#装修情况简装#配备电梯无#2019-09-15
370#50727元/平米#龙柏三村#闵行 龙柏 中环至外环#近10号线(新江湾城-航中路)龙柏新村站#房屋户型2室1厅1厨1卫#建筑面积72.94㎡#房屋朝向南#装修情况简装#配备电梯无#2019-09-27
718#78556元/平米#实业公寓#徐汇 徐家汇 内环内##房屋户型2室2厅1厨1卫#建筑面积91.4㎡#房屋朝向南 西南#装修情况简装#配备电梯有#2019-10-06
210#34387元/平米#新华小区#闵行 老闵行 外环外#近5号线支线金平路站#房屋户型2室1厅1厨1卫#建筑面积61.07㎡#房屋朝向南 北#装修情况精装#配备电梯无#2019-10-11
335#54991元/平米#金梅园#普陀 曹杨 内环至中环#近11号线(嘉定北-迪士尼)枫桥路站#房屋户型2室0厅0厨1卫#建筑面积60.92㎡#房屋朝向南#装修情况简装#配备电梯无#2019-10-14
