518#49904元/平米#东源名都#浦东 高行 中环至外环#近12号线金京路站#房屋户型2室2厅1厨1卫#建筑面积103.8㎡#房屋朝向南#装修情况简装#配备电梯有
995#72322元/平米#上南花城#浦东 世博 内环至中环#近7号线长清路站#房屋户型3室2厅1厨2卫#建筑面积137.58㎡#房屋朝向南#装修情况精装#配备电梯有
325#42192元/平米#长岛公寓#浦东 金桥 中环至外环##房屋户型2室1厅1厨1卫#建筑面积77.03㎡#房屋朝向南#装修情况简装#配备电梯有
228#40664元/平米#共富一村#宝山 共富 中环至外环#近1号线共富新村站#房屋户型2室1厅1厨1卫#建筑面积56.07㎡#房屋朝向南#装修情况简装#配备电梯无
1055#105691元/平米#东方花园三期#闵行 七宝 外环外##房屋户型4室2厅1厨2卫#建筑面积99.82㎡#房屋朝向南#装修情况精装#配备电梯有
840#88571元/平米#明日星城#黄浦 董家渡 内环内#近9号线小南门站#房屋户型2室2厅1厨1卫#建筑面积94.84㎡#房屋朝向南#装修情况精装#配备电梯有
219#50777元/平米#金杨新村三街坊#浦东 金杨 内环至中环#近6号线云山路站#房屋户型1室1厅1厨1卫#建筑面积43.13㎡#房屋朝向南 北#装修情况简装#配备电梯无
452#35404元/平米#上海康城#闵行 莘庄 外环外##房屋户型3室2厅0厨2卫#建筑面积127.67㎡#房屋朝向南#装修情况精装#配备电梯有
302#39790元/平米#万科白马花园(公寓)#松江 莘闵别墅 外环外##房屋户型2室2厅1厨1卫#建筑面积75.9㎡#房屋朝向南#装修情况精装#配备电梯无
499#36746元/平米#上海康城#闵行 莘庄 外环外##房屋户型3室2厅1厨2卫#建筑面积135.8㎡#房屋朝向南 北#装修情况精装#配备电梯有
370#36747元/平米#荣盛名邸(公寓)#松江 莘闵别墅 外环外##房屋户型3室2厅1厨1卫#建筑面积100.69㎡#房屋朝向南 北#装修情况精装#配备电梯有
1200#96054元/平米#金桥瑞仕花园#浦东 金杨 内环至中环#近6号线金桥路站#房屋户型2室2厅1厨2卫#建筑面积124.93㎡#房屋朝向南#装修情况精装#配备电梯有
595#86445元/平米#崮山小区三街坊#浦东 洋泾 #近6号线德平路站#房屋户型2室1厅1厨1卫#建筑面积68.83㎡#房屋朝向南#装修情况精装#配备电梯无
150#54329元/平米#通河八村#宝山 通河 中环至外环#近1号线通河新村站#房屋户型1室0厅1厨1卫#建筑面积27.61㎡#房屋朝向南#装修情况简装#配备电梯无
259#35903元/平米#沙田公寓#浦东 川沙 外环外#近2号线华夏东路站#房屋户型2室1厅1厨1卫#建筑面积72.14㎡#房屋朝向南#装修情况精装#配备电梯无
690#78383元/平米#锦绣满堂花园#浦东 杨东 内环内##房屋户型2室2厅0厨1卫#建筑面积88.03㎡#房屋朝向南#装修情况精装#配备电梯有
216#37677元/平米#富友嘉园#嘉定 江桥 外环外##房屋户型1室1厅1厨1卫#建筑面积57.33㎡#房屋朝向北 南#装修情况精装#配备电梯无
520#58323元/平米#美岸栖庭(公寓)#宝山 高境 中环至外环#近3号线长江南路站#房屋户型2室2厅1厨1卫#建筑面积89.16㎡#房屋朝向南#装修情况简装#配备电梯有
308#54991元/平米#茅台新苑#长宁 仙霞 内环至中环#近2号线娄山关路站#房屋户型2室1厅0厨1卫#建筑面积56.01㎡#房屋朝向东南#装修情况简装#配备电梯有
380#46089元/平米#海上新村#闵行 古美 中环至外环#近9号线星中路站#房屋户型2室1厅1厨1卫#建筑面积82.45㎡#房屋朝向南#装修情况简装#配备电梯无
862#79949元/平米#半岛花园#普陀 长寿路 内环内#近3号线镇坪路站#房屋户型3室2厅1厨2卫#建筑面积107.82㎡#房屋朝向南 西南#装修情况简装#配备电梯有
860#67856元/平米#张杨南苑#浦东 洋泾 内环内#近6号线北洋泾路站#房屋户型3室2厅1厨2卫#建筑面积126.74㎡#房屋朝向南#装修情况精装#配备电梯无
435#56450元/平米#文华苑(宝山)#宝山 大华 内环至中环#近7号线行知路站#房屋户型2室2厅1厨1卫#建筑面积77.06㎡#房屋朝向南#装修情况简装#配备电梯无
272#28129元/平米#布鲁斯小镇(二期)#浦东 惠南 ##房屋户型3室1厅1厨1卫#建筑面积96.7㎡#房屋朝向南 北#装修情况精装#配备电梯有
850#115505元/平米#建德坊#黄浦 新天地 内环内#近10号线(新江湾城-虹桥火车站)新天地站#房屋户型2室2厅1厨1卫#建筑面积73.59㎡#房屋朝向南 北#装修情况简装#配备电梯无
230#42140元/平米#乾溪新村#宝山 大场镇 中环至外环#近7号线场中路站#房屋户型2室1厅1厨1卫#建筑面积54.58㎡#房屋朝向南#装修情况简装#配备电梯无
555#62585元/平米#三花现代城(二期香梅苑)#宝山 高境 中环至外环##房屋户型2室2厅1厨1卫#建筑面积88.68㎡#房屋朝向南 北#装修情况精装#配备电梯有
2200#92828元/平米#世茂滨江花园#浦东 陆家嘴 内环内#近9号线商城路站#房屋户型3室2厅1厨3卫#建筑面积237㎡#房屋朝向西 东#装修情况精装#配备电梯有
1500#96154元/平米#仁恒河滨城(一期)#浦东 联洋 内环内##房屋户型3室2厅1厨2卫#建筑面积156㎡#房屋朝向南#装修情况精装#配备电梯有
730#80317元/平米#张江汤臣豪园(四期)#浦东 张江 内环至中环#近2号线张江高科站#房屋户型2室2厅1厨1卫#建筑面积90.89㎡#房屋朝向南#装修情况精装#配备电梯有
750#74192元/平米#新梅共和城#静安 大宁 内环至中环#近1号线上海马戏城站#房屋户型3室2厅1厨1卫#建筑面积101.09㎡#房屋朝向南 北#装修情况精装#配备电梯无
1050#53753元/平米#保利名苑(公寓)#闵行 七宝 外环外##房屋户型4室2厅1厨3卫#建筑面积195.34㎡#房屋朝向南#装修情况精装#配备电梯无
364#51189元/平米#美岸栖庭(公寓)#宝山 高境 中环至外环#近3号线长江南路站#房屋户型1室2厅1厨1卫#建筑面积71.11㎡#房屋朝向南#装修情况精装#配备电梯有
605#55111元/平米#东方花园(一期)#闵行 七宝 外环外##房屋户型3室2厅1厨2卫#建筑面积109.78㎡#房屋朝向南#装修情况精装#配备电梯无
318#45762元/平米#大宅风范城#嘉定 江桥 外环外#近13号线金运路站#房屋户型2室1厅1厨1卫#建筑面积69.49㎡#房屋朝向南#装修情况精装#配备电梯有
320#51580元/平米#玉兰香苑(四期)#浦东 张江 中环至外环##房屋户型1室2厅1厨1卫#建筑面积62.04㎡#房屋朝向南#装修情况简装#配备电梯有
165#29491元/平米#乐业五村#宝山 月浦 外环外##房屋户型2室1厅1厨1卫#建筑面积55.95㎡#房屋朝向南#装修情况简装#配备电梯无
790#57326元/平米#祥和家园#普陀 长征 中环至外环##房屋户型3室2厅1厨2卫#建筑面积137.81㎡#房屋朝向南#装修情况精装#配备电梯有
275#46064元/平米#香山新村东南街坊#浦东 金杨 内环至中环#近9号线蓝天路站#房屋户型2室1厅1厨1卫#建筑面积59.7㎡#房屋朝向南#装修情况简装#配备电梯无
405#95384元/平米#中福花苑#黄浦 蓬莱公园 内环内#近4号线南浦大桥站#房屋户型1室1厅1厨1卫#建筑面积42.46㎡#房屋朝向东#装修情况精装#配备电梯有
540#58215元/平米#连城新苑#浦东 金桥 中环至外环##房屋户型2室2厅1厨1卫#建筑面积92.76㎡#房屋朝向南#装修情况简装#配备电梯有
400#78787元/平米#泾东小区#浦东 洋泾 内环内#近6号线德平路站#房屋户型2室1厅1厨1卫#建筑面积50.77㎡#房屋朝向南#装修情况简装#配备电梯无
1280#85860元/平米#爱建园#徐汇 田林 内环至中环#近3号线漕溪路站#房屋户型3室2厅1厨2卫#建筑面积149.08㎡#房屋朝向南#装修情况精装#配备电梯有
325#49483元/平米#古桐公寓#浦东 张江 内环至中环##房屋户型2室1厅1厨1卫#建筑面积65.68㎡#房屋朝向南#装修情况简装#配备电梯无
425#46520元/平米#绿地东上海#浦东 周浦 外环外##房屋户型2室1厅1厨1卫#建筑面积91.36㎡#房屋朝向南#装修情况简装#配备电梯有
318#56786元/平米#昌四小区#浦东 世博 内环至中环#近6号线东明路站#房屋户型2室1厅1厨1卫#建筑面积56㎡#房屋朝向南#装修情况简装#配备电梯无
215#36441元/平米#青厦小区#浦东 川沙 外环外#近2号线华夏东路站#房屋户型2室1厅1厨1卫#建筑面积59㎡#房屋朝向南 北#装修情况简装#配备电梯无
279.8#30785元/平米#夏朵园#闵行 老闵行 外环外##房屋户型2室2厅1厨1卫#建筑面积90.89㎡#房屋朝向南 北#装修情况简装#配备电梯无
638#55965元/平米#华丽家园#闵行 莘庄 外环外##房屋户型3室2厅1厨2卫#建筑面积114㎡#房屋朝向南#装修情况简装#配备电梯无
516#52643元/平米#绿地崴廉公寓#浦东 高行 中环至外环##房屋户型2室2厅1厨1卫#建筑面积98.02㎡#房屋朝向南#装修情况精装#配备电梯有
385#44628元/平米#新高苑(二期)#浦东 高行 ##房屋户型2室2厅1厨1卫#建筑面积86.27㎡#房屋朝向南#装修情况精装#配备电梯有
315#46046元/平米#绿川小区#浦东 北蔡 内环至中环#近13号线陈春路站#房屋户型2室1厅1厨1卫#建筑面积68.41㎡#房屋朝向南#装修情况简装#配备电梯无
298#34961元/平米#荣盛名邸(公寓)#松江 莘闵别墅 外环外##房屋户型2室2厅0厨1卫#建筑面积85.24㎡#房屋朝向南#装修情况精装#配备电梯有
645#83996元/平米#天鼎花园#静安 江宁路 内环内#近1号线汉中路站#房屋户型1室1厅1厨1卫#建筑面积76.79㎡#房屋朝向西南#装修情况精装#配备电梯有
285#31437元/平米#金港花园(公寓)#松江 泗泾 外环外##房屋户型2室1厅1厨1卫#建筑面积90.66㎡#房屋朝向南 北#装修情况毛坯#配备电梯无
290#35531元/平米#莘城苑#闵行 莘庄 外环外##房屋户型2室2厅1厨1卫#建筑面积81.62㎡#房屋朝向南#装修情况简装#配备电梯无
550#35366元/平米#鑫都城仁和花苑#闵行 颛桥 外环外##房屋户型4室2厅1厨2卫#建筑面积155.52㎡#房屋朝向南 北#装修情况精装#配备电梯无
295#53192元/平米#古美西路420弄#闵行 古美 中环至外环#近12号线顾戴路站#房屋户型2室1厅1厨1卫#建筑面积55.46㎡#房屋朝向南#装修情况简装#配备电梯无
379#62213元/平米#金桥花苑#浦东 金桥 中环至外环#近6号线博兴路站#房屋户型2室1厅1厨1卫#建筑面积60.92㎡#房屋朝向南#装修情况简装#配备电梯无
312#68063元/平米#潍坊二村#浦东 潍坊 内环内#近4号线浦电路站#房屋户型2室1厅1厨1卫#建筑面积45.84㎡#房屋朝向南#装修情况精装#配备电梯无
1850#106127元/平米#瑞虹新城璟庭#虹口 临平路 内环内#近4号线临平路站#房屋户型4室2厅1厨3卫#建筑面积174.32㎡#房屋朝向南#装修情况精装#配备电梯有
1200#74033元/平米#锦绣满堂花园#浦东 杨东 内环内##房屋户型3室2厅1厨2卫#建筑面积162.09㎡#房屋朝向南#装修情况精装#配备电梯有
725#69015元/平米#金领华庭#闵行 古美 中环至外环#近1号线锦江乐园站#房屋户型2室2厅1厨1卫#建筑面积105.05㎡#房屋朝向南#装修情况精装#配备电梯有
345#39656元/平米#上隽嘉苑(公寓)#嘉定 南翔 外环外##房屋户型2室2厅1厨1卫#建筑面积87㎡#房屋朝向南#装修情况精装#配备电梯有
960#82052元/平米#万源城朗郡#闵行 古美 中环至外环#近12号线东兰路站#房屋户型2室2厅1厨2卫#建筑面积117㎡#房屋朝向南#装修情况简装#配备电梯有
435#49562元/平米#保利叶语(二期)(公寓)#宝山 顾村 #近7号线刘行站#房屋户型2室2厅1厨1卫#建筑面积87.77㎡#房屋朝向南#装修情况精装#配备电梯有
364#35969元/平米#上海康城#闵行 莘庄 外环外##房屋户型2室1厅1厨2卫#建筑面积101.2㎡#房屋朝向南#装修情况精装#配备电梯有
539#62858元/平米#桂林苑#徐汇 漕河泾 内环至中环#近9号线桂林路站#房屋户型2室1厅1厨1卫#建筑面积85.75㎡#房屋朝向南#装修情况精装#配备电梯无
560#62181元/平米#摩登堂#闵行 七宝 外环外##房屋户型2室1厅1厨1卫#建筑面积90.06㎡#房屋朝向南#装修情况精装#配备电梯有
725#66919元/平米#三泾南宅#长宁 中山公园 内环内#近3号线延安西路站#房屋户型3室1厅1厨1卫#建筑面积108.34㎡#房屋朝向南 北#装修情况简装#配备电梯有
1450#106111元/平米#尚汇豪庭#徐汇 田林 内环至中环#近3号线漕溪路站#房屋户型2室2厅1厨2卫#建筑面积136.65㎡#房屋朝向南#装修情况精装#配备电梯有
1980#83499元/平米#世茂滨江花园#浦东 陆家嘴 内环内#近9号线商城路站#房屋户型3室2厅1厨3卫#建筑面积237.13㎡#房屋朝向西#装修情况精装#配备电梯有
428#48831元/平米#保利叶上海(三期)#宝山 顾村 外环外##房屋户型3室2厅1厨2卫#建筑面积87.65㎡#房屋朝向南#装修情况精装#配备电梯有
288#47643元/平米#南泉苑#普陀 甘泉宜川 内环至中环#近7号线新村路站#房屋户型2室1厅1厨1卫#建筑面积60.45㎡#房屋朝向南#装修情况简装#配备电梯无
590#49560元/平米#绿地景汇佳苑#浦东 周浦 外环外##房屋户型3室2厅1厨2卫#建筑面积119.05㎡#房屋朝向南#装修情况精装#配备电梯有
260#48175元/平米#心圆东苑#浦东 川沙 外环外##房屋户型1室1厅1厨1卫#建筑面积53.97㎡#房屋朝向南#装修情况简装#配备电梯有
456#42999元/平米#水岸秀苑#嘉定 江桥 外环外#近13号线金运路站#房屋户型3室2厅1厨1卫#建筑面积106.05㎡#房屋朝向南 北#装修情况精装#配备电梯有
615#69429元/平米#茂盛城市花园#闵行 七宝 外环外##房屋户型3室1厅1厨1卫#建筑面积88.58㎡#房屋朝向南 北#装修情况精装#配备电梯无
820#62014元/平米#中远两湾城#普陀 中远两湾城 内环内#近3号线中潭路站#房屋户型3室2厅1厨2卫#建筑面积132.23㎡#房屋朝向南 北#装修情况精装#配备电梯有
410#58115元/平米#静安新城三区#闵行 静安新城 中环至外环#近9号线合川路站#房屋户型2室1厅1厨1卫#建筑面积70.55㎡#房屋朝向南#装修情况简装#配备电梯无
235#47620元/平米#黄陵小区#普陀 甘泉宜川 内环至中环#近7号线新村路站#房屋户型2室0厅0厨1卫#建筑面积49.35㎡#房屋朝向南 北#装修情况毛坯#配备电梯无
930#95073元/平米#达安锦园#静安 江宁路 内环内#近7号线长寿路站#房屋户型2室2厅1厨1卫#建筑面积97.82㎡#房屋朝向南#装修情况精装#配备电梯有
278#46172元/平米#丰庄十二街坊#嘉定 丰庄 中环至外环#近13号线丰庄站#房屋户型2室1厅1厨1卫#建筑面积60.21㎡#房屋朝向南#装修情况精装#配备电梯无
505#54419元/平米#柏林春天（二期）#闵行 莘庄 ##房屋户型2室2厅1厨2卫#建筑面积92.8㎡#房屋朝向南#装修情况简装#配备电梯有
680#135001元/平米#永嘉大楼#徐汇 衡山路 内环内#近1号线衡山路站#房屋户型2室1厅1厨1卫#建筑面积50.37㎡#房屋朝向西#装修情况简装#配备电梯有
405#78504元/平米#丽园新村#黄浦 五里桥 内环内#近4号线西藏南路站#房屋户型2室0厅1厨1卫#建筑面积51.59㎡#房屋朝向南#装修情况简装#配备电梯无
250#32048元/平米#水语人家北苑#闵行 浦江 #近浦江线闵瑞路站#房屋户型2室1厅1厨1卫#建筑面积78.01㎡#房屋朝向南 北#装修情况毛坯#配备电梯有
265#73448元/平米#茶陵路159弄#徐汇 斜土路 内环内#近4号线大木桥路站#房屋户型1室1厅1厨1卫#建筑面积36.08㎡#房屋朝向南#装修情况精装#配备电梯无
225#38423元/平米#新顾村大家园A区#宝山 顾村 外环外##房屋户型1室1厅1厨1卫#建筑面积58.56㎡#房屋朝向南#装修情况简装#配备电梯有
253#42287元/平米#保利西子湾#松江 松江大学城 外环外#近9号线松江大学城站#房屋户型1室1厅1厨1卫#建筑面积59.83㎡#房屋朝向南#装修情况简装#配备电梯有
239#32624元/平米#骏苑(二期)#闵行 颛桥 外环外##房屋户型2室1厅1厨1卫#建筑面积73.26㎡#房屋朝向南#装修情况毛坯#配备电梯有
505#64144元/平米#乐山八九村#徐汇 徐家汇 内环内#近1号线徐家汇站#房屋户型2室1厅1厨1卫#建筑面积78.73㎡#房屋朝向西#装修情况简装#配备电梯有
310#42478元/平米#中虹华苑#嘉定 江桥 外环外##房屋户型2室2厅1厨1卫#建筑面积72.98㎡#房屋朝向南#装修情况毛坯#配备电梯无
940#74997元/平米#东珂花苑#浦东 源深 内环内#近6号线民生路站#房屋户型3室2厅1厨2卫#建筑面积125.34㎡#房屋朝向南 西北#装修情况精装#配备电梯有
358#41103元/平米#爱庐世纪新苑#闵行 颛桥 外环外##房屋户型2室2厅1厨1卫#建筑面积87.1㎡#房屋朝向南#装修情况简装#配备电梯有
1045#87993元/平米#广洋新景苑(公寓)#浦东 花木 内环内##房屋户型2室2厅1厨1卫#建筑面积118.76㎡#房屋朝向南#装修情况精装#配备电梯有
375#37761元/平米#上海康城#闵行 莘庄 外环外##房屋户型2室2厅1厨2卫#建筑面积99.31㎡#房屋朝向南#装修情况简装#配备电梯有
340#38862元/平米#上隽嘉苑(公寓)#嘉定 南翔 外环外##房屋户型2室2厅1厨1卫#建筑面积87.49㎡#房屋朝向南#装修情况精装#配备电梯有
305#41508元/平米#新德佳苑#浦东 川沙 外环外##房屋户型2室2厅1厨1卫#建筑面积73.48㎡#房屋朝向南#装修情况精装#配备电梯无
515#52816元/平米#中环一号(一期)#宝山 大华 中环至外环##房屋户型2室2厅1厨1卫#建筑面积97.51㎡#房屋朝向南#装修情况毛坯#配备电梯有
815#89120元/平米#卓悦居#静安 不夜城 内环内#近1号线汉中路站#房屋户型2室2厅1厨1卫#建筑面积91.45㎡#房屋朝向西 北#装修情况精装#配备电梯有
145#16007元/平米#江海二村(奉贤)#奉贤 南桥 外环外##房屋户型3室1厅1厨1卫#建筑面积90.59㎡#房屋朝向南#装修情况简装#配备电梯无
495#54921元/平米#万科城市花园#闵行 七宝 外环外#近9号线七宝站#房屋户型3室2厅1厨1卫#建筑面积90.13㎡#房屋朝向南#装修情况精装#配备电梯无
1000#66371元/平米#皇都花园#闵行 七宝 外环外#近12号线七莘路站#房屋户型2室2厅1厨2卫#建筑面积150.67㎡#房屋朝向南 北#装修情况精装#配备电梯有
730#75003元/平米#东方花园二期#闵行 七宝 外环外##房屋户型3室2厅1厨1卫#建筑面积97.33㎡#房屋朝向南#装修情况精装#配备电梯有
520#79390元/平米#黄山新村#浦东 金杨 内环至中环#近6号线云山路站#房屋户型2室1厅1厨1卫#建筑面积65.5㎡#房屋朝向南#装修情况精装#配备电梯无
472#78772元/平米#九歌上郡#闵行 静安新城 中环至外环#近9号线合川路站#房屋户型1室1厅1厨1卫#建筑面积59.92㎡#房屋朝向南#装修情况简装#配备电梯有
358#52990元/平米#平吉二村#闵行 古美 中环至外环#近12号线虹莘路站#房屋户型2室1厅1厨1卫#建筑面积67.56㎡#房屋朝向南#装修情况简装#配备电梯无
415#74507元/平米#健安坊#徐汇 康健 内环至中环#近1号线上海南站站#房屋户型2室1厅1厨1卫#建筑面积55.7㎡#房屋朝向南#装修情况简装#配备电梯无
810#66816元/平米#东苑半岛花园(公寓)#闵行 古美 中环至外环#近12号线虹莘路站#房屋户型3室2厅1厨2卫#建筑面积121.23㎡#房屋朝向南#装修情况精装#配备电梯有
242#49108元/平米#黄陵小区#普陀 甘泉宜川 内环至中环#近7号线新村路站#房屋户型2室0厅1厨1卫#建筑面积49.28㎡#房屋朝向南 北#装修情况简装#配备电梯无
360#53500元/平米#南江苑#浦东 三林 内环至中环#近6号线东明路站#房屋户型2室2厅1厨1卫#建筑面积67.29㎡#房屋朝向南 北#装修情况精装#配备电梯无
514#72929元/平米#茂盛城市花园#闵行 七宝 外环外##房屋户型2室1厅1厨1卫#建筑面积70.48㎡#房屋朝向南#装修情况简装#配备电梯无
550#48976元/平米#春申府邸#闵行 莘庄 外环外#近5号线春申路站#房屋户型3室2厅1厨1卫#建筑面积112.3㎡#房屋朝向南#装修情况简装#配备电梯有
420#54752元/平米#和源名城#静安 彭浦 中环至外环##房屋户型2室2厅1厨1卫#建筑面积76.71㎡#房屋朝向南#装修情况精装#配备电梯有
515#69045元/平米#茂盛城市花园#闵行 七宝 外环外##房屋户型2室1厅1厨1卫#建筑面积74.59㎡#房屋朝向南#装修情况简装#配备电梯无
316#58432元/平米#齐七小区#浦东 世博 内环至中环#近6号线东明路站#房屋户型2室1厅1厨1卫#建筑面积54.08㎡#房屋朝向南#装修情况简装#配备电梯无
320#41058元/平米#宝虹水岸景苑#宝山 杨行 外环外#近1号线宝安公路站#房屋户型2室1厅1厨1卫#建筑面积77.94㎡#房屋朝向南#装修情况毛坯#配备电梯有
525#37235元/平米#华盛名门#浦东 川沙 外环外##房屋户型3室2厅1厨2卫#建筑面积141㎡#房屋朝向南#装修情况精装#配备电梯有
620#60441元/平米#嘉茵苑#静安 大宁 内环至中环##房屋户型2室2厅1厨1卫#建筑面积102.58㎡#房屋朝向南#装修情况简装#配备电梯无
285#44629元/平米#沁春园一村#闵行 莘庄 外环外##房屋户型2室1厅1厨1卫#建筑面积63.86㎡#房屋朝向南#装修情况简装#配备电梯无
920#29875元/平米#尼德兰花园(一期)#浦东 外高桥 中环至外环##房屋户型4室2厅1厨2卫#建筑面积307.95㎡#房屋朝向南#装修情况毛坯#配备电梯无
399#61708元/平米#世纪之门#普陀 长寿路 内环内#近3号线镇坪路站#房屋户型2室1厅1厨1卫#建筑面积64.66㎡#房屋朝向东#装修情况精装#配备电梯有
929#70507元/平米#绿地世纪城(一期)#普陀 武宁 内环内#近11号线(花桥-三林)隆德路站#房屋户型3室2厅2厨1卫#建筑面积131.76㎡#房屋朝向南 北#装修情况精装#配备电梯有
530#46124元/平米#幸福小镇#浦东 高行 中环至外环##房屋户型3室2厅1厨1卫#建筑面积114.91㎡#房屋朝向南 北#装修情况精装#配备电梯有
599#63427元/平米#莲文苑#浦东 北蔡 内环至中环#近7号线锦绣路站#房屋户型2室2厅1厨1卫#建筑面积94.44㎡#房屋朝向南 北#装修情况精装#配备电梯有
670#49327元/平米#虹莘家园#闵行 古美 中环至外环#近12号线虹莘路站#房屋户型3室2厅1厨2卫#建筑面积135.83㎡#房屋朝向南#装修情况简装#配备电梯无
740#73993元/平米#世纪之春花园#长宁 北新泾 中环至外环#近2号线淞虹路站#房屋户型2室2厅1厨1卫#建筑面积100.01㎡#房屋朝向南#装修情况精装#配备电梯有
255#50148元/平米#龙柏四村#闵行 龙柏 中环至外环#近10号线(新江湾城-航中路)龙柏新村站#房屋户型1室1厅1厨1卫#建筑面积50.85㎡#房屋朝向南#装修情况毛坯#配备电梯无
329#39406元/平米#奥林匹克花园#松江 九亭 外环外##房屋户型2室2厅1厨1卫#建筑面积83.49㎡#房屋朝向南 北#装修情况精装#配备电梯有
294#45065元/平米#星辰园(公寓)#松江 松江大学城 外环外#近9号线松江大学城站#房屋户型1室1厅1厨1卫#建筑面积65.24㎡#房屋朝向南#装修情况简装#配备电梯有
828#71153元/平米#锦绣江南(四期)#闵行 金汇 中环至外环#近9号线合川路站#房屋户型2室2厅1厨2卫#建筑面积116.37㎡#房屋朝向南#装修情况精装#配备电梯有
329#38471元/平米#天馨花园(公寓)#宝山 杨行 外环外#近1号线宝安公路站#房屋户型2室2厅1厨1卫#建筑面积85.52㎡#房屋朝向南 北#装修情况精装#配备电梯无
263#43739元/平米#金丰小区#闵行 华漕 外环外##房屋户型2室1厅1厨1卫#建筑面积60.13㎡#房屋朝向南#装修情况精装#配备电梯无
1250#69214元/平米#凯旋都市花园#长宁 新华路 内环内#近3号线延安西路站#房屋户型3室2厅1厨2卫#建筑面积180.6㎡#房屋朝向南#装修情况精装#配备电梯有
1250#101231元/平米#世茂滨江花园#浦东 陆家嘴 内环内#近9号线商城路站#房屋户型2室2厅1厨2卫#建筑面积123.48㎡#房屋朝向西#装修情况精装#配备电梯有
368#64190元/平米#长兴坊#徐汇 康健 内环至中环#近12号线虹漕路站#房屋户型2室1厅1厨1卫#建筑面积57.33㎡#房屋朝向南#装修情况精装#配备电梯无
1538#74538元/平米#世茂湖滨花园(公寓)#浦东 碧云 内环至中环##房屋户型3室2厅1厨3卫#建筑面积206.34㎡#房屋朝向南#装修情况精装#配备电梯有
590#31702元/平米#绿地崴廉公寓#浦东 高行 中环至外环##房屋户型2室2厅1厨1卫#建筑面积186.11㎡#房屋朝向南#装修情况精装#配备电梯有
680#74742元/平米#大华锦绣华城(十二街区)#浦东 北蔡 内环至中环#近13号线下南路站#房屋户型2室2厅1厨1卫#建筑面积90.98㎡#房屋朝向南 北#装修情况精装#配备电梯无
485#38082元/平米#鑫峰苑#闵行 颛桥 外环外##房屋户型3室2厅1厨2卫#建筑面积127.36㎡#房屋朝向南 北#装修情况毛坯#配备电梯无
270#30338元/平米#汇锦城二期#浦东 新场 外环外##房屋户型3室2厅1厨1卫#建筑面积89㎡#房屋朝向南#装修情况精装#配备电梯有
239#41136元/平米#航华一村#闵行 航华 外环外#近10号线(新江湾城-航中路)航中路站#房屋户型2室1厅1厨1卫#建筑面积58.1㎡#房屋朝向南#装修情况简装#配备电梯无
202#25489元/平米#惠康苑西苑#浦东 惠南 外环外##房屋户型2室1厅1厨1卫#建筑面积79.25㎡#房屋朝向南#装修情况简装#配备电梯有
246#57464元/平米#龙南三四村#徐汇 龙华 内环至中环#近11号线(花桥-三林)龙耀路站#房屋户型1室1厅1厨1卫#建筑面积42.81㎡#房屋朝向南 北#装修情况精装#配备电梯无
1250#98101元/平米#陆家嘴国际华城#浦东 源深 内环内#近6号线源深体育中心站#房屋户型2室2厅0厨2卫#建筑面积127.42㎡#房屋朝向南#装修情况精装#配备电梯有
178#19244元/平米#御景龙庭#金山 金山 外环外##房屋户型2室2厅1厨1卫#建筑面积92.5㎡#房屋朝向南#装修情况精装#配备电梯暂无数据
320#42948元/平米#航华二村信利苑#闵行 航华 外环外#近10号线(新江湾城-航中路)航中路站#房屋户型2室1厅1厨1卫#建筑面积74.51㎡#房屋朝向南 北#装修情况简装#配备电梯无
480#53257元/平米#万科城市花园#闵行 七宝 外环外#近9号线七宝站#房屋户型3室2厅1厨2卫#建筑面积90.13㎡#房屋朝向南 北#装修情况精装#配备电梯无
230#52668元/平米#临沂五村#浦东 南码头 内环至中环#近6号线高科西路站#房屋户型2室1厅1厨1卫#建筑面积43.67㎡#房屋朝向南#装修情况简装#配备电梯无
1080#67547元/平米#春申景城MIDTOWN#闵行 春申 外环外##房屋户型3室2厅1厨2卫#建筑面积159.89㎡#房屋朝向南#装修情况精装#配备电梯有
274#77709元/平米#蒙自路601弄#黄浦 五里桥 内环内#近13号线世博会博物馆站#房屋户型2室1厅1厨1卫#建筑面积35.26㎡#房屋朝向南#装修情况简装#配备电梯无
408#49982元/平米#梅陇四村#徐汇 华东理工 内环至中环##房屋户型2室1厅1厨1卫#建筑面积81.63㎡#房屋朝向南 北#装修情况精装#配备电梯有
270#37954元/平米#申莘新村#闵行 颛桥 外环外#近5号线银都路站#房屋户型2室1厅1厨1卫#建筑面积71.14㎡#房屋朝向南#装修情况简装#配备电梯无
585#42220元/平米#鼎鑫名流世家#浦东 川沙 外环外##房屋户型3室2厅1厨2卫#建筑面积138.56㎡#房屋朝向南#装修情况精装#配备电梯有
238#50899元/平米#黄陵小区#普陀 甘泉宜川 内环至中环#近7号线新村路站#房屋户型2室0厅1厨1卫#建筑面积46.76㎡#房屋朝向南#装修情况简装#配备电梯无
770#84551元/平米#慧芝湖花园#静安 大宁 内环至中环#近1号线上海马戏城站#房屋户型2室2厅1厨1卫#建筑面积91.07㎡#房屋朝向南#装修情况精装#配备电梯有
860#84821元/平米#品尊国际#普陀 真如 内环至中环#近7号线岚皋路站#房屋户型2室2厅1厨1卫#建筑面积101.39㎡#房屋朝向南#装修情况精装#配备电梯有
