358#50969元/平米#平吉二村#闵行 古美 中环至外环#近12号线虹莘路站#房屋户型2室1厅1厨1卫#建筑面积70.24㎡#房屋朝向南#装修情况简装#配备电梯无#2020-04-12
230#57818元/平米#古美小区#闵行 古美 中环至外环#近12号线东兰路站#房屋户型1室1厅1厨1卫#建筑面积39.78㎡#房屋朝向南#装修情况精装#配备电梯无#2020-04-12
435#61182元/平米#仙霞别墅#长宁 仙霞 内环至中环##房屋户型2室1厅1厨1卫#建筑面积71.1㎡#房屋朝向南#装修情况精装#配备电梯无#2019-12-04
325#65737元/平米#西南小区#虹口 曲阳 内环内#近8号线曲阳路站#房屋户型2室1厅1厨1卫#建筑面积49.44㎡#房屋朝向南 北#装修情况精装#配备电梯无#2019-08-18
399.9#83140元/平米#田林十二村#徐汇 田林 内环至中环#近1号线漕宝路站#房屋户型2室1厅0厨1卫#建筑面积48.1㎡#房屋朝向南#装修情况简装#配备电梯无#2020-04-06
353#60250元/平米#钦州花苑#徐汇 田林 内环至中环#近3号线宜山路站#房屋户型1室1厅1厨1卫#建筑面积58.59㎡#房屋朝向南#装修情况简装#配备电梯有#2020-04-12
240#52186元/平米#好旺花苑#宝山 大华 内环至中环#近7号线行知路站#房屋户型1室1厅1厨1卫#建筑面积45.99㎡#房屋朝向南#装修情况精装#配备电梯无#2020-04-11
420#59440元/平米#东方悦居#浦东 杨思前滩 内环至中环##房屋户型2室1厅1厨1卫#建筑面积70.66㎡#房屋朝向南 北#装修情况毛坯#配备电梯无#2020-04-09
650#74269元/平米#大华锦绣华城(十二街区)#浦东 北蔡 内环至中环#近13号线下南路站#房屋户型2室2厅1厨1卫#建筑面积87.52㎡#房屋朝向南 北#装修情况精装#配备电梯无#2020-03-28
295#41732元/平米#昆仑花苑#普陀 真光 中环至外环##房屋户型2室1厅1厨1卫#建筑面积70.69㎡#房屋朝向南 北#装修情况精装#配备电梯无#2020-03-30
312#65492元/平米#长春小区#徐汇 田林 内环至中环#近3号线宜山路站#房屋户型1室1厅1厨1卫#建筑面积47.64㎡#房屋朝向南#装修情况精装#配备电梯无#2020-01-23
550#66194元/平米#保利茉莉公馆一期#闵行 浦江 ##房屋户型3室2厅1厨1卫#建筑面积83.09㎡#房屋朝向南#装修情况精装#配备电梯无#2020-04-04
248#34856元/平米#曙光路25弄#浦东 川沙 外环外##房屋户型2室1厅1厨1卫#建筑面积71.15㎡#房屋朝向南#装修情况毛坯#配备电梯无#2020-04-12
445#63292元/平米#田林新苑#徐汇 田林 内环至中环#近9号线桂林路站#房屋户型2室1厅1厨1卫#建筑面积70.31㎡#房屋朝向东南#装修情况精装#配备电梯有#2020-04-12
575#62780元/平米#常高公寓#普陀 曹杨 内环至中环#近3号线金沙江路站#房屋户型2室2厅1厨1卫#建筑面积91.59㎡#房屋朝向南#装修情况简装#配备电梯无#2020-04-11
862#65948元/平米#中远两湾城#普陀 中远两湾城 内环内##房屋户型3室2厅1厨2卫#建筑面积130.71㎡#房屋朝向南#装修情况精装#配备电梯有#2020-03-30
